county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Herkimer,West Winfield,2019,11,electricity,CCA-Ineligible Customer Count (R),count,56.0,56.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (T),MW,360.7,-999.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (SC+O),MW,21.8,-999.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (R+SC),MW,360.7,-999.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (O),MW,0.0,-999.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (SC),MW,21.8,-999.0
Herkimer,West Winfield,2019,11,electricity,ICAP Capacity Tag (R),MW,338.9,-999.0
Herkimer,West Winfield,2019,11,electricity,Total Consumption (T),MWh,417.557,354.0
Herkimer,West Winfield,2019,11,electricity,Business Consumption (SC+O),MWh,-999.0,52.0
Herkimer,West Winfield,2019,11,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,344.0
Herkimer,West Winfield,2019,11,electricity,All Other Consumption (O),MWh,-999.0,10.0
Herkimer,West Winfield,2019,11,electricity,Small Commercial Consumption (SC),MWh,13.365,42.0
Herkimer,West Winfield,2019,11,electricity,Residential Consumption (R),MWh,-999.0,302.0
Herkimer,West Winfield,2019,10,electricity,CCA-Ineligible Customer Count (SC),count,14.0,14.0
Herkimer,West Winfield,2019,10,electricity,CCA-Ineligible Customer Count (R),count,62.0,62.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (T),MW,524.0,-999.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (SC+O),MW,42.8,-999.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (R+SC),MW,524.0,-999.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (O),MW,0.0,-999.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (SC),MW,42.8,-999.0
Herkimer,West Winfield,2019,10,electricity,ICAP Capacity Tag (R),MW,481.2,-999.0
Herkimer,West Winfield,2019,10,electricity,Total Consumption (T),MWh,359.332,399.0
Herkimer,West Winfield,2019,10,electricity,Business Consumption (SC+O),MWh,172.849,73.0
Herkimer,West Winfield,2019,10,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,375.0
Herkimer,West Winfield,2019,10,electricity,All Other Consumption (O),MWh,-999.0,24.0
Herkimer,West Winfield,2019,10,electricity,Small Commercial Consumption (SC),MWh,-999.0,49.0
Herkimer,West Winfield,2019,10,electricity,Residential Consumption (R),MWh,186.483,326.0
Herkimer,Poland,2020,10,electricity,Total Consumption (T),MWh,237.216,246.0
Herkimer,Poland,2020,10,electricity,Business Consumption (SC+O),MWh,-999.0,41.0
Herkimer,Poland,2020,10,electricity,Small Commercial Consumption (SC),MWh,63.125,36.0
Herkimer,Poland,2020,10,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,241.0
Herkimer,Poland,2020,10,electricity,Residential Consumption (R),MWh,-999.0,205.0
Herkimer,Poland,2020,10,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (T),MW,0.621,246.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,41.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (R+SC),MW,0.158,36.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (O),MW,-999.0,241.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (SC),MW,-999.0,205.0
Herkimer,Poland,2020,10,electricity,ICAP Capacity Tag (R),MW,-999.0,5.0
Herkimer,Poland,2020,10,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,10,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,9,electricity,Total Consumption (T),MWh,244.84,247.0
Herkimer,Poland,2020,9,electricity,Business Consumption (SC+O),MWh,-999.0,41.0
Herkimer,Poland,2020,9,electricity,Small Commercial Consumption (SC),MWh,65.414,36.0
Herkimer,Poland,2020,9,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,242.0
Herkimer,Poland,2020,9,electricity,Residential Consumption (R),MWh,-999.0,206.0
Herkimer,Poland,2020,9,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (T),MW,0.622,247.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,41.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (R+SC),MW,0.158,36.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (O),MW,-999.0,242.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (SC),MW,-999.0,206.0
Herkimer,Poland,2020,9,electricity,ICAP Capacity Tag (R),MW,-999.0,5.0
Herkimer,Poland,2020,9,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,9,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,8,electricity,Total Consumption (T),MWh,265.206,247.0
Herkimer,Poland,2020,8,electricity,Business Consumption (SC+O),MWh,104.711,41.0
