county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (R+SC),MW,1.495,648.0
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (SC),MW,0.3,55.0
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (R),MW,1.195,593.0
Genesee,Oakfield,2019,10,electricity,Total Consumption (T),MWh,-999.0,654.0
Genesee,Oakfield,2019,10,electricity,Business Consumption (SC+O),MWh,-999.0,61.0
Genesee,Oakfield,2019,10,electricity,Small Consumer Consumption (R+SC),MWh,409.285,648.0
Genesee,Oakfield,2019,10,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2019,10,electricity,Small Commercial Consumption (SC),MWh,108.503,55.0
Genesee,Oakfield,2019,10,electricity,Residential Consumption (R),MWh,300.782,593.0
Genesee,Oakfield,2020,10,natural_gas,CCA-Ineligible Customer Count (SC),count,12.0,12.0
Genesee,Oakfield,2020,10,natural_gas,CCA-Ineligible Customer Count (R),count,78.0,78.0
Genesee,Oakfield,2020,10,natural_gas,Total Consumption (T),Therms,-999.0,658.0
Genesee,Oakfield,2020,10,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,10,natural_gas,Small Consumer Consumption (R+SC),Therms,25405.0,657.0
Genesee,Oakfield,2020,10,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,10,natural_gas,Small Commercial Consumption (SC),Therms,3612.0,43.0
Genesee,Oakfield,2020,10,natural_gas,Residential Consumption (R),Therms,21793.0,614.0
Genesee,Oakfield,2020,9,natural_gas,CCA-Ineligible Customer Count (SC),count,12.0,12.0
Genesee,Oakfield,2020,9,natural_gas,CCA-Ineligible Customer Count (R),count,79.0,79.0
Genesee,Oakfield,2020,9,natural_gas,Total Consumption (T),Therms,-999.0,658.0
Genesee,Oakfield,2020,9,natural_gas,Business Consumption (SC+O),Therms,-999.0,45.0
Genesee,Oakfield,2020,9,natural_gas,Small Consumer Consumption (R+SC),Therms,14261.0,657.0
Genesee,Oakfield,2020,9,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,9,natural_gas,Small Commercial Consumption (SC),Therms,3032.0,44.0
Genesee,Oakfield,2020,9,natural_gas,Residential Consumption (R),Therms,11229.0,613.0
Genesee,Oakfield,2020,8,natural_gas,CCA-Ineligible Customer Count (SC),count,12.0,12.0
Genesee,Oakfield,2020,8,natural_gas,CCA-Ineligible Customer Count (R),count,80.0,80.0
Genesee,Oakfield,2020,8,natural_gas,Total Consumption (T),Therms,-999.0,661.0
Genesee,Oakfield,2020,8,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,8,natural_gas,Small Consumer Consumption (R+SC),Therms,11194.0,660.0
Genesee,Oakfield,2020,8,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,8,natural_gas,Small Commercial Consumption (SC),Therms,2252.0,43.0
Genesee,Oakfield,2020,8,natural_gas,Residential Consumption (R),Therms,8942.0,617.0
Genesee,Oakfield,2020,7,natural_gas,CCA-Ineligible Customer Count (SC),count,13.0,13.0
Genesee,Oakfield,2020,7,natural_gas,CCA-Ineligible Customer Count (R),count,83.0,83.0
Genesee,Oakfield,2020,7,natural_gas,Total Consumption (T),Therms,22405.0,659.0
Genesee,Oakfield,2020,7,natural_gas,Business Consumption (SC+O),Therms,-999.0,45.0
Genesee,Oakfield,2020,7,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,658.0
Genesee,Oakfield,2020,7,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,7,natural_gas,Small Commercial Consumption (SC),Therms,3224.0,44.0
Genesee,Oakfield,2020,7,natural_gas,Residential Consumption (R),Therms,-999.0,614.0
Genesee,Oakfield,2020,6,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2020,6,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,83.0
Genesee,Oakfield,2020,6,natural_gas,Total Consumption (T),Therms,20646.18,663.0
Genesee,Oakfield,2020,6,natural_gas,Business Consumption (SC+O),Therms,3435.165,45.0
Genesee,Oakfield,2020,6,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,662.0
Genesee,Oakfield,2020,6,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,6,natural_gas,Small Commercial Consumption (SC),Therms,-999.0,44.0
Genesee,Oakfield,2020,6,natural_gas,Residential Consumption (R),Therms,17211.015,618.0
Genesee,Oakfield,2020,5,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2020,5,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,83.0
Genesee,Oakfield,2020,5,natural_gas,Total Consumption (T),Therms,74095.756,661.0
Genesee,Oakfield,2020,5,natural_gas,Business Consumption (SC+O),Therms,-999.0,45.0
Genesee,Oakfield,2020,5,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,660.0
Genesee,Oakfield,2020,5,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,5,natural_gas,Small Commercial Consumption (SC),Therms,10288.516,44.0
Genesee,Oakfield,2020,5,natural_gas,Residential Consumption (R),Therms,-999.0,616.0
Genesee,Oakfield,2020,4,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2020,4,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,85.0
Genesee,Oakfield,2020,4,natural_gas,Total Consumption (T),Therms,94372.146,667.0
Genesee,Oakfield,2020,4,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,4,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,666.0
Genesee,Oakfield,2020,4,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,4,natural_gas,Small Commercial Consumption (SC),Therms,10915.938,43.0
Genesee,Oakfield,2020,4,natural_gas,Residential Consumption (R),Therms,-999.0,623.0
Genesee,Oakfield,2020,3,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,12.0
Genesee,Oakfield,2020,3,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,84.0
Genesee,Oakfield,2020,3,natural_gas,Total Consumption (T),Therms,126732.21,666.0
Genesee,Oakfield,2020,3,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,3,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,665.0
Genesee,Oakfield,2020,3,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,3,natural_gas,Small Commercial Consumption (SC),Therms,14667.29,43.0
Genesee,Oakfield,2020,3,natural_gas,Residential Consumption (R),Therms,-999.0,622.0
