county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Northville,2020,3,electricity,Small Commercial Consumption (SC),MWh,-999.0,72.0
Fulton,Northville,2020,3,electricity,Residential Consumption (R),MWh,379.258,501.0
Fulton,Northville,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,28.0,28.0
Fulton,Northville,2020,2,electricity,CCA-Ineligible Customer Count (R),count,98.0,98.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (T),MW,1.138,579.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,0.393,78.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,572.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (SC),MW,-999.0,71.0
Fulton,Northville,2020,2,electricity,ICAP Capacity Tag (R),MW,0.746,501.0
Fulton,Northville,2020,2,electricity,Total Consumption (T),MWh,562.549,579.0
Fulton,Northville,2020,2,electricity,Business Consumption (SC+O),MWh,174.734,78.0
Fulton,Northville,2020,2,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,572.0
Fulton,Northville,2020,2,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2020,2,electricity,Small Commercial Consumption (SC),MWh,-999.0,71.0
Fulton,Northville,2020,2,electricity,Residential Consumption (R),MWh,387.815,501.0
Fulton,Northville,2020,1,electricity,CCA-Ineligible Customer Count (SC),count,28.0,28.0
Fulton,Northville,2020,1,electricity,CCA-Ineligible Customer Count (R),count,98.0,98.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (T),MW,1.136,578.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (SC+O),MW,0.391,77.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,571.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (SC),MW,-999.0,70.0
Fulton,Northville,2020,1,electricity,ICAP Capacity Tag (R),MW,0.746,501.0
Fulton,Northville,2020,1,electricity,Total Consumption (T),MWh,1086.796,578.0
Fulton,Northville,2020,1,electricity,Business Consumption (SC+O),MWh,201.638,77.0
Fulton,Northville,2020,1,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,571.0
Fulton,Northville,2020,1,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2020,1,electricity,Small Commercial Consumption (SC),MWh,-999.0,70.0
Fulton,Northville,2020,1,electricity,Residential Consumption (R),MWh,885.158,501.0
Fulton,Northville,2019,12,electricity,CCA-Ineligible Customer Count (SC),count,13.0,0.0
Fulton,Northville,2019,12,electricity,CCA-Ineligible Customer Count (R),count,2.0,0.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (T),MW,-999.0,47.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (SC+O),MW,0.35,34.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,40.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (SC),MW,-999.0,27.0
Fulton,Northville,2019,12,electricity,ICAP Capacity Tag (R),MW,-999.0,13.0
Fulton,Northville,2019,12,electricity,Total Consumption (T),MWh,-999.0,47.0
Fulton,Northville,2019,12,electricity,Business Consumption (SC+O),MWh,184.188,34.0
Fulton,Northville,2019,12,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,40.0
Fulton,Northville,2019,12,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2019,12,electricity,Small Commercial Consumption (SC),MWh,-999.0,27.0
Fulton,Northville,2019,12,electricity,Residential Consumption (R),MWh,-999.0,13.0
Fulton,Northville,2019,11,electricity,CCA-Ineligible Customer Count (SC),count,28.0,0.0
Fulton,Northville,2019,11,electricity,CCA-Ineligible Customer Count (R),count,95.0,0.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (T),MW,1.137,574.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (SC+O),MW,0.393,76.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,569.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (O),MW,-999.0,5.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (SC),MW,-999.0,71.0
Fulton,Northville,2019,11,electricity,ICAP Capacity Tag (R),MW,0.744,498.0
Fulton,Northville,2019,11,electricity,Total Consumption (T),MWh,518.042,574.0
Fulton,Northville,2019,11,electricity,Business Consumption (SC+O),MWh,172.203,76.0
Fulton,Northville,2019,11,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,569.0
